track_id,duration_s,rms_mean,rms_std,zcr_mean,zcr_std,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,flatness_mean,flatness_std,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,chroma1_mean,chroma1_std,chroma2_mean,chroma2_std,chroma3_mean,chroma3_std,chroma4_mean,chroma4_std,chroma5_mean,chroma5_std,chroma6_mean,chroma6_std,chroma7_mean,chroma7_std,chroma8_mean,chroma8_std,chroma9_mean,chroma9_std,chroma10_mean,chroma10_std,chroma11_mean,chroma11_std,chroma12_mean,chroma12_std
148613,30.0000,0.2732,0.0734,0.0803,0.0337,1560.1735,395.6148,1832.9050,293.0822,3431.4116,1036.5553,0.0197,0.0238,-22.6342,51.1082,99.3536,20.9995,2.5998,15.5585,13.4335,10.5445,5.1342,10.2178,9.5589,10.4485,5.8746,8.4516,0.2996,9.4486,-2.2453,7.3663,-0.4876,6.5247,-0.2739,7.0053,0.1283,7.6403,-7.4087,7.9286,0.3029,0.2652,0.2744,0.2051,0.4506,0.3438,0.3533,0.2235,0.4041,0.3233,0.3075,0.2607,0.2627,0.2518,0.3110,0.2928,0.2947,0.2154,0.4853,0.3301,0.4004,0.2595,0.4160,0.3247
148773,29.9770,0.0447,0.0144,0.1632,0.0423,2171.6062,539.7900,1777.5442,344.5935,4099.1445,1237.8930,0.0547,0.0495,-168.6709,51.6723,59.0524,32.5938,-40.5854,14.7927,-1.0789,5.9659,-12.6062,4.6061,-9.5585,4.8164,-14.9844,5.8237,-13.3561,5.4340,-10.8066,5.3618,-3.4733,5.6962,0.5809,5.2393,2.4837,5.5749,0.7973,5.3083,0.2123,0.1092,0.7145,0.3250,0.1911,0.1021,0.2978,0.2163,0.5100,0.3531,0.1547,0.1013,0.1486,0.1976,0.1639,0.0984,0.5688,0.3050,0.3365,0.2391,0.1535,0.1590,0.1536,0.2202
149075,30.0000,0.1267,0.0239,0.2215,0.0459,2422.7499,476.6228,1881.4886,199.5363,4656.0001,746.8442,0.0242,0.0168,-91.9208,39.1189,45.6429,19.5698,6.9284,18.0444,85.0934,17.0277,-9.8479,11.4515,-3.0748,11.8176,-37.6102,8.7276,3.1642,9.0582,-23.3633,8.5427,12.5730,7.9000,-7.7065,7.9103,-4.9293,9.2246,-24.3892,6.7391,0.2115,0.1302,0.1865,0.1656,0.4265,0.2937,0.7062,0.2899,0.4335,0.2854,0.3558,0.2558,0.3822,0.2735,0.2468,0.2255,0.1672,0.1884,0.2347,0.2658,0.2761,0.1853,0.5813,0.3112
149078,30.0000,0.1552,0.0440,0.1494,0.0392,1868.7716,347.7885,1523.6699,208.4730,3531.2084,552.3670,0.0118,0.0147,-93.4898,43.5781,72.9322,24.9887,-28.8962,19.8066,89.6881,19.3992,-11.9050,10.7139,-7.2209,11.1290,-22.0633,10.2199,-6.1515,10.7581,-9.4431,7.8789,0.5907,6.5229,-8.3127,7.1392,-7.3588,8.5975,-16.3763,6.2883,0.1466,0.1473,0.2400,0.2773,0.3655,0.3315,0.3773,0.2402,0.5634,0.3871,0.2935,0.2284,0.1277,0.1695,0.1179,0.1385,0.3754,0.3364,0.4460,0.3411,0.2313,0.2072,0.2110,0.2526
149082,29.9770,0.1421,0.0430,0.1928,0.0407,1976.7086,361.2048,1567.8786,168.2294,3716.8073,514.8722,0.0106,0.0155,-118.6193,60.0655,61.6440,22.2679,-17.6383,16.8421,85.4687,19.6426,-20.9013,9.4825,-14.8959,9.6543,-33.2622,8.3826,-7.4940,11.6711,-13.9037,10.1178,-2.4659,9.2151,-2.1550,8.3235,-7.2099,8.5267,-21.1825,6.9961,0.1430,0.1253,0.2128,0.2302,0.4187,0.3399,0.3557,0.3453,0.2160,0.2110,0.4212,0.3783,0.2439,0.3106,0.1080,0.1558,0.1879,0.2788,0.2230,0.2284,0.2458,0.2864,0.1885,0.2353
149083,30.0000,0.2372,0.0723,0.1477,0.0912,1804.6140,681.5945,1420.7989,280.1887,3208.7553,1049.6552,0.0174,0.0186,-68.5683,111.8005,74.6787,32.8535,-21.7138,41.0895,91.0795,20.6563,-12.2734,17.1354,-6.5704,15.9663,-21.1296,11.6327,-9.0733,8.4552,-1.9775,10.0013,3.7389,9.6188,-0.5037,10.0202,-9.6868,7.7510,-17.9173,6.8391,0.2607,0.1676,0.4836,0.3140,0.5759,0.2924,0.6174,0.3487,0.4387,0.2605,0.4360,0.2774,0.3529,0.2728,0.2844,0.1860,0.3225,0.2580,0.3581,0.2469,0.3968,0.3010,0.2418,0.1874
149099,30.0000,0.1444,0.0620,0.1292,0.0462,1912.7768,469.6690,1879.5559,269.8262,4013.4595,913.8980,0.0286,0.0313,-76.1816,42.6128,77.1388,18.2256,-5.8949,17.2173,8.1815,14.2578,-13.6776,14.1946,0.2053,10.2886,-5.2833,9.1485,-9.3635,9.3365,-11.6861,9.4167,-2.5417,8.3803,5.3447,11.0143,4.1735,9.6285,-3.2782,8.4208,0.2587,0.1855,0.7177,0.3559,0.3934,0.2836,0.2121,0.2149,0.3860,0.3302,0.2199,0.2142,0.1633,0.2292,0.1288,0.1601,0.2470,0.2711,0.1600,0.2007,0.1354,0.1844,0.2784,0.3344
149100,29.9770,0.1366,0.0410,0.0959,0.0659,1743.6069,737.1735,1867.7590,394.6822,3801.0522,1443.7083,0.0237,0.0359,-126.1020,57.1391,82.5010,34.0083,15.9169,17.9682,34.1048,13.8679,0.8696,11.0211,9.1727,12.4196,-1.8010,11.8223,4.8742,8.8362,-2.9817,13.3892,5.9617,9.0185,-6.9494,10.3979,0.5074,8.6378,-1.3171,7.9487,0.3931,0.2979,0.5128,0.4176,0.3575,0.2918,0.3046,0.2851,0.2242,0.2173,0.3102,0.3201,0.2161,0.2589,0.2086,0.2058,0.4055,0.3740,0.1837,0.1497,0.2515,0.2446,0.3929,0.3198
149101,30.0000,0.0906,0.0532,0.1035,0.0622,1851.8998,689.6403,2013.9166,417.5345,4145.8139,1510.1156,0.0385,0.0526,-155.2392,76.0820,83.1299,27.8445,15.3697,21.8172,20.5221,14.3545,6.2511,12.1978,5.4345,10.1731,0.6626,8.8209,-0.0502,8.8799,0.9587,8.9150,-7.7722,8.4122,-7.2966,8.2515,-4.4374,7.3386,-2.0651,8.1588,0.3079,0.3093,0.3367,0.3161,0.3867,0.3302,0.3347,0.3100,0.2920,0.2637,0.3817,0.3290,0.3543,0.2858,0.3903,0.3201,0.3192,0.2874,0.3777,0.2805,0.5439,0.3608,0.2962,0.2321
149102,29.9770,0.1041,0.0526,0.1069,0.0478,1722.3188,508.7272,1829.5106,323.1244,3645.4943,1116.7799,0.0289,0.0383,-119.1256,63.0673,91.0228,25.2784,-3.2395,22.0258,19.1535,13.8454,5.7100,11.2457,3.4724,10.4131,-2.8435,10.1689,1.2294,7.2474,-0.2697,8.6583,-1.1434,6.9015,-1.1412,8.5690,-0.0222,7.4169,-1.0225,7.8429,0.3237,0.3117,0.3112,0.3037,0.3700,0.3265,0.2954,0.2761,0.2343,0.2165,0.3199,0.3151,0.2908,0.2625,0.4024,0.3616,0.2568,0.2399,0.3289,0.2824,0.4896,0.3792,0.2915,0.2379
149103,29.9770,0.2029,0.0730,0.0848,0.0248,1567.3013,360.7644,1915.2291,299.1752,3595.9095,1103.4985,0.0200,0.0167,-52.3583,36.6065,104.2060,19.2713,18.6292,11.8237,6.4438,13.7903,0.3083,10.3535,9.7857,9.7452,-0.0763,7.0396,-2.5594,6.4430,0.0744,6.9470,-3.9208,5.4931,0.8850,6.6384,-1.5724,6.0193,-4.1723,5.4952,0.3839,0.3117,0.5011,0.3664,0.3637,0.2966,0.3590,0.3185,0.3772,0.3022,0.4274,0.3331,0.2264,0.2181,0.2247,0.2260,0.2991,0.2812,0.3200,0.2974,0.3412,0.3255,0.2591,0.2171
149118,30.0000,0.1971,0.0691,0.1161,0.0592,1920.6790,494.4035,1902.2534,281.1944,3894.1481,1035.4628,0.0397,0.0490,-45.9183,45.9144,75.2679,22.6403,4.3015,22.8825,38.6567,15.9031,5.2287,14.1601,-8.2753,12.4850,-5.3393,9.9812,1.2304,9.8334,-2.3697,10.1391,-2.3989,7.3575,5.0144,7.0968,2.7103,7.6694,-0.5460,5.8401,0.2983,0.2253,0.2786,0.2203,0.2447,0.1992,0.4129,0.3063,0.2845,0.2281,0.3086,0.2795,0.2552,0.2539,0.3017,0.2077,0.8138,0.2899,0.4723,0.2307,0.3429,0.2866,0.3180,0.2900
149124,30.0000,0.2079,0.0718,0.1405,0.0827,2259.9491,792.5687,2097.1808,342.2427,4706.5565,1420.3916,0.0704,0.0813,-34.7678,54.9454,63.8077,34.1709,12.5267,22.4436,18.3754,18.7232,4.1335,13.6854,0.4150,12.5605,-5.3532,11.2929,1.8425,10.0741,-6.6845,10.4100,-3.6188,10.0327,-3.7692,9.1472,-2.6290,8.8643,0.0574,7.4555,0.2270,0.2182,0.2944,0.2900,0.1589,0.1552,0.1556,0.1673,0.2505,0.2567,0.2066,0.2114,0.2469,0.2745,0.3203,0.2553,0.6492,0.3352,0.6421,0.3081,0.4234,0.2827,0.3002,0.2742
149138,30.0000,0.2132,0.0427,0.1401,0.0713,2386.7343,667.2719,2342.1786,260.0707,5309.3184,1139.0357,0.0646,0.0647,-24.1983,41.4182,60.2210,27.1862,28.6089,20.7870,24.5560,17.7503,10.3865,12.6329,-1.1090,12.4293,10.1415,10.7117,-3.4533,8.4677,-5.2674,9.4068,-5.8994,8.3376,-3.8574,7.2826,-4.8979,7.1622,-1.4249,7.6099,0.3402,0.2951,0.3965,0.2819,0.4164,0.3083,0.3671,0.3029,0.3066,0.2460,0.3949,0.2868,0.4954,0.3360,0.4839,0.3320,0.3997,0.3024,0.2810,0.2543,0.2457,0.2457,0.2531,0.2319
149139,30.0000,0.2310,0.0836,0.0267,0.0154,558.9076,340.4863,953.5945,457.9201,1033.0574,868.8157,0.0009,0.0024,-216.7182,93.3305,147.1467,27.6088,34.9881,19.6541,39.9138,10.1076,24.2989,11.5363,10.0581,8.3713,2.2443,6.8265,6.5378,8.5564,5.9669,10.7532,2.5066,9.5866,2.4260,8.0530,0.3091,8.7872,-2.5486,6.8982,0.3171,0.2698,0.2854,0.1938,0.4885,0.3795,0.1987,0.1862,0.2351,0.1675,0.5482,0.3621,0.2634,0.1536,0.3201,0.2867,0.3382,0.2581,0.4662,0.3509,0.4020,0.3704,0.3104,0.2958
149140,29.9770,0.2426,0.1218,0.0236,0.0142,519.8279,354.0625,869.7848,424.9801,962.1798,903.8201,0.0013,0.0134,-237.0306,86.5203,147.0090,41.7547,30.4724,25.3100,35.1566,14.9016,24.1483,15.0203,20.5112,12.1152,11.6788,11.7394,8.4697,10.0190,9.1255,10.5908,6.6460,12.1928,3.3086,11.8570,1.3901,7.7501,0.3105,7.4492,0.2358,0.3045,0.1765,0.2325,0.2459,0.2723,0.3470,0.2943,0.5179,0.2293,0.7255,0.3555,0.4061,0.2476,0.2159,0.1839,0.1184,0.1756,0.1458,0.2379,0.1506,0.2273,0.1493,0.2301
149141,30.0000,0.2563,0.0705,0.0392,0.0169,780.2442,412.9923,1119.2528,466.0421,1500.5330,1065.8577,0.0041,0.0103,-135.3598,68.3405,164.7699,39.5258,11.3258,17.1423,20.4137,17.1923,11.1307,12.5245,7.3203,12.5738,5.8495,9.6888,5.7036,9.1559,7.6776,7.7616,11.3325,7.0438,5.5858,8.0533,2.3561,9.3564,4.2802,7.3179,0.4105,0.3829,0.2181,0.2150,0.2091,0.2110,0.2718,0.2940,0.2238,0.2067,0.3033,0.3385,0.2162,0.2169,0.2692,0.2802,0.2279,0.1751,0.4811,0.3452,0.5110,0.3573,0.3177,0.2219
149142,29.9770,0.1487,0.0929,0.0251,0.0160,922.3880,588.3215,1688.5090,525.7715,1821.7466,2013.0873,0.0016,0.0042,-273.4507,60.3559,110.6959,34.3585,70.8253,19.4610,28.9734,11.4285,31.7604,10.7390,14.4732,9.0980,9.3728,7.3036,-1.8825,7.7605,4.9635,7.9739,7.1839,7.9139,9.1708,9.0965,4.6625,9.3395,4.2388,7.3304,0.2648,0.2942,0.1310,0.1348,0.1919,0.2595,0.1393,0.1300,0.2727,0.2602,0.5130,0.3879,0.4284,0.2782,0.4312,0.3649,0.3479,0.3300,0.3586,0.2978,0.4213,0.4016,0.2514,0.1760
149143,29.9770,0.2688,0.0894,0.0332,0.0180,823.9827,312.0007,1366.0317,337.7339,1712.8052,939.7455,0.0014,0.0025,-135.7792,61.4384,123.1241,23.9036,21.4452,8.6236,44.8996,11.1021,20.3772,7.2182,19.1138,6.5638,7.2491,6.2239,5.7409,6.2118,5.5890,7.5621,1.3414,7.6893,-0.0188,6.7023,1.7783,9.0313,1.4398,8.6031,0.5915,0.3554,0.3391,0.2457,0.3081,0.2908,0.1822,0.1152,0.3688,0.3187,0.3531,0.3613,0.3206,0.2217,0.5138,0.3461,0.3170,0.2421,0.2823,0.2889,0.2283,0.1876,0.3545,0.2636
149185,29.9770,0.1776,0.1322,0.0809,0.0749,1401.6171,940.1544,1545.5555,696.3194,2820.5043,2206.7165,0.0166,0.0386,-159.7301,104.7283,112.5527,59.5902,16.7178,29.0783,4.0136,16.9408,-4.5501,17.8293,-1.2415,14.7920,-6.5909,14.2318,-14.0178,11.3637,-10.9362,13.0045,-10.9473,11.9442,-6.8595,11.2557,-1.2307,14.6799,-3.4942,11.0389,0.1653,0.1772,0.2584,0.3757,0.1921,0.2020,0.4385,0.3373,0.4136,0.3519,0.1445,0.1647,0.1192,0.1748,0.2386,0.1979,0.6384,0.3456,0.3465,0.2925,0.1954,0.2007,0.3035,0.2869
149369,29.9770,0.1850,0.1331,0.1211,0.1109,2240.7005,1086.7783,2127.3537,491.9491,4625.5503,1916.6027,0.0518,0.0845,-123.8616,74.3319,59.0319,47.0088,32.2719,30.3393,29.4932,21.7662,8.7946,19.3040,5.0436,15.2992,9.5360,13.6232,-0.7176,13.0445,-7.4395,13.7392,-6.4728,16.3537,-2.3123,12.6190,4.6135,10.7496,3.6925,11.2947,0.2383,0.2392,0.2780,0.2605,0.2687,0.2440,0.2996,0.2632,0.3794,0.2563,0.6324,0.2789,0.6783,0.3002,0.4664,0.3197,0.4810,0.3834,0.4407,0.3435,0.4354,0.3186,0.2979,0.2672
149370,30.0000,0.1528,0.0815,0.1128,0.0910,2557.3180,1188.3536,2213.5248,483.9366,5079.9407,1869.0815,0.0495,0.0749,-142.7977,80.8282,35.0226,45.6642,10.2303,31.5751,15.3878,24.3047,16.0752,18.9873,7.4123,15.1114,7.1947,14.4946,6.6465,11.8767,12.0466,12.3455,18.0984,12.6905,11.8730,12.0271,13.8288,10.7451,13.1413,10.1193,0.3378,0.2253,0.3729,0.2587,0.4399,0.2713,0.5326,0.3032,0.5982,0.3052,0.6287,0.2809,0.6309,0.2869,0.5702,0.2909,0.4575,0.2578,0.4164,0.2744,0.4590,0.3195,0.4493,0.3217
149416,29.9770,0.2655,0.0232,0.1330,0.0254,1770.5958,159.2244,1617.9783,121.0204,3659.5184,312.7634,0.0360,0.0186,39.8751,19.3757,100.8405,12.1874,-28.0610,9.7158,33.2301,9.8565,-20.9948,7.8920,12.7205,7.3360,-3.0079,6.1453,15.4434,5.0752,-1.8918,4.3276,-6.1557,4.6679,7.3040,4.7271,-0.7028,4.2173,2.9589,3.9608,0.6620,0.2218,0.6494,0.2277,0.7034,0.2461,0.6905,0.2252,0.5473,0.2277,0.4041,0.1934,0.4137,0.1717,0.4661,0.2189,0.4570,0.2049,0.6182,0.2358,0.5368,0.2095,0.5580,0.2141
149417,30.0000,0.2430,0.0342,0.1023,0.0297,1482.6732,271.7043,1530.1507,219.5458,2967.5090,614.8038,0.0208,0.0148,0.7462,31.3635,114.9735,18.6421,-19.6954,15.0904,30.6863,12.3496,-10.7282,10.0550,-8.5428,8.2099,1.0986,7.7396,1.1543,8.0354,-8.8481,6.0452,-7.0183,7.2859,-4.8248,5.7884,-1.4357,5.5700,-0.5031,6.0408,0.4463,0.2763,0.4967,0.2641,0.5869,0.3074,0.4167,0.2622,0.3536,0.2334,0.3920,0.2750,0.3476,0.2219,0.5030,0.2964,0.4157,0.2556,0.3510,0.2337,0.3551,0.2279,0.4639,0.2763
149422,30.0000,0.0555,0.0157,0.1658,0.0728,2149.2367,758.7710,1925.0319,406.6268,4357.3344,1525.0777,0.0445,0.0640,-172.2499,84.0001,65.7588,37.0299,-5.9204,20.7096,-0.9425,15.9426,-21.5175,10.7542,-1.7343,9.0559,-24.9824,8.7731,-22.8249,13.3409,-27.6567,8.9530,-14.9316,7.7882,-19.2083,7.9704,-9.8953,9.4506,-15.9880,7.5037,0.3434,0.2387,0.1601,0.1087,0.3541,0.3042,0.2793,0.1937,0.1546,0.1056,0.2134,0.2093,0.3331,0.2662,0.5182,0.3618,0.3454,0.3050,0.2800,0.1704,0.4448,0.3071,0.4621,0.3424
149452,29.9770,0.2272,0.0692,0.2673,0.1100,3253.5235,429.3674,2453.5276,219.9435,6345.0424,616.9865,0.2123,0.1173,27.6513,50.9864,24.3095,14.4952,13.9652,20.0416,17.5206,8.2107,10.5418,8.1681,6.5376,4.6912,7.0814,6.5468,3.0396,4.7669,5.4433,4.6139,2.1013,4.5108,0.5635,4.9374,0.0844,4.8614,2.7243,4.0906,0.6949,0.2329,0.5150,0.2158,0.3939,0.1943,0.4713,0.2443,0.4602,0.2179,0.5106,0.2374,0.6121,0.2255,0.6254,0.1706,0.7727,0.1890,0.7822,0.2139,0.7097,0.2212,0.6909,0.2083
149488,30.0000,0.1092,0.0162,0.1635,0.0298,2214.8952,273.1696,1802.8786,196.4385,4129.9890,632.8972,0.0470,0.0385,-54.9831,22.7349,57.5271,11.4540,-37.1715,11.4907,20.5613,9.6579,-10.2273,7.1546,7.6064,7.0612,7.4625,6.1130,1.8329,6.7340,6.0977,6.3909,1.2907,6.1897,3.3673,6.0266,-1.4106,5.8768,-3.5062,5.7716,0.2069,0.1468,0.1924,0.1843,0.2186,0.1784,0.1930,0.1820,0.3415,0.3389,0.4448,0.4005,0.2461,0.2167,0.2842,0.3261,0.2611,0.2739,0.1918,0.1438,0.2120,0.1768,0.3215,0.3188
149523,30.0000,0.1138,0.0157,0.1005,0.0319,1627.0076,250.5896,1887.3200,157.7944,3593.1337,667.3179,0.0069,0.0074,-130.2282,29.8511,86.9179,12.3410,16.8129,8.2530,4.3523,7.9754,-3.4646,9.0574,11.9509,8.1407,14.0126,8.6060,1.8924,7.5695,-0.2664,6.8291,3.4790,9.1072,4.9566,9.3401,9.5503,8.0906,10.4673,11.5164,0.3876,0.3430,0.1441,0.1291,0.1934,0.2995,0.1322,0.1267,0.3410,0.3527,0.1998,0.2442,0.1276,0.1446,0.1362,0.2230,0.1115,0.1154,0.3119,0.3823,0.1491,0.1225,0.3953,0.3855
149623,29.9890,0.0907,0.0439,0.1360,0.0483,1997.1245,482.0647,1961.6571,314.8469,4140.9082,1154.8334,0.0402,0.0379,-116.4775,49.6043,76.3307,22.8527,0.8440,28.1056,20.7786,17.5431,2.8250,11.9776,-7.9657,10.8396,-0.1262,10.7518,-3.5347,7.8395,-7.4970,9.6393,-2.1574,8.4350,-4.9230,8.4850,0.1722,7.9840,5.1207,7.8064,0.4268,0.3357,0.3252,0.2797,0.3183,0.2921,0.4011,0.3339,0.2946,0.2524,0.2807,0.2865,0.2584,0.2631,0.2942,0.2686,0.3306,0.2929,0.3142,0.2993,0.3027,0.2638,0.3664,0.3241
149625,29.9890,0.1109,0.0489,0.0673,0.0340,1666.6190,477.4239,1779.0336,280.6322,3434.8931,931.2983,0.0185,0.0218,-146.7246,71.7438,78.2685,28.1150,-11.0471,25.0970,35.5986,18.7858,8.9668,15.6540,2.8585,13.4435,11.7584,13.8620,11.9043,10.5173,7.8057,11.2021,7.3516,8.3962,11.6151,10.0092,8.8259,7.7289,4.8470,6.7638,0.3757,0.3223,0.3099,0.2887,0.2730,0.2663,0.2982,0.2900,0.3041,0.2854,0.2549,0.2286,0.2751,0.2310,0.3811,0.2217,0.6086,0.3281,0.6156,0.3275,0.4559,0.2728,0.4022,0.3232
149626,29.9890,0.0653,0.0389,0.1307,0.0689,2049.0120,557.6295,1928.6488,331.6401,4184.2101,1225.7880,0.0634,0.0778,-152.6777,50.5652,71.0850,23.3277,-15.8097,23.7474,5.2056,15.0810,-2.9138,13.5312,-7.2571,12.9765,-8.0268,12.1773,-4.2120,10.9375,-4.7418,11.2846,-2.5079,9.5927,-2.0148,8.3610,-2.6881,8.6794,-2.2189,8.9933,0.2952,0.2765,0.3921,0.3588,0.2876,0.2755,0.3047,0.3145,0.2521,0.2694,0.2633,0.2725,0.3083,0.3151,0.2904,0.2901,0.3608,0.3345,0.3606,0.3087,0.3558,0.3130,0.3455,0.3268
149687,29.9770,0.2647,0.0915,0.1280,0.0599,2081.3239,650.5783,2107.5438,361.5726,4518.1513,1377.3562,0.0522,0.0586,-10.6315,37.5338,73.2025,24.6744,2.9250,25.3447,10.5971,17.8861,10.1001,13.6479,-0.6991,12.5142,-1.6402,11.2247,1.5617,12.9597,-5.6357,11.6379,2.4461,11.4896,2.5877,10.1814,2.8210,9.8415,2.8044,8.9811,0.2802,0.2378,0.3470,0.2487,0.3153,0.2687,0.4299,0.3339,0.3715,0.2726,0.4102,0.2456,0.5232,0.3371,0.4006,0.2631,0.5224,0.3350,0.5120,0.3250,0.4859,0.3374,0.3349,0.2799
149689,29.9770,0.2856,0.0712,0.1893,0.1114,2535.0093,836.6505,2227.6727,280.3980,5246.0812,1251.6682,0.1247,0.1253,23.4651,51.6859,54.5495,31.8459,14.9796,21.2388,16.8631,17.0999,4.6366,11.6189,-1.3010,11.6489,-2.2704,9.7349,1.1332,8.1466,-2.2117,9.6567,-1.9391,8.2077,-2.6397,8.1066,-1.0182,7.5141,3.0987,6.5810,0.3530,0.2750,0.3193,0.2679,0.2751,0.2361,0.3172,0.2691,0.2829,0.2338,0.3142,0.2481,0.3978,0.2998,0.3858,0.2678,0.5495,0.3248,0.5837,0.2940,0.6386,0.3062,0.5078,0.3087
149690,29.9770,0.2902,0.0843,0.1676,0.1088,2569.8950,894.8000,2308.0382,276.0930,5417.8312,1232.0126,0.1010,0.1167,0.9956,45.6308,46.9593,32.4870,27.0948,25.0584,26.2462,16.6060,8.5269,11.5437,0.3090,13.0203,2.8360,10.2120,-0.5092,10.2353,-4.6633,10.4595,-2.5489,8.7916,2.1417,7.7465,3.1483,6.3163,2.5170,6.1111,0.3399,0.2940,0.3021,0.2866,0.3203,0.3108,0.3352,0.3062,0.3412,0.2960,0.3383,0.2849,0.3439,0.2784,0.4532,0.2934,0.6481,0.3161,0.6388,0.2851,0.5461,0.3308,0.4297,0.3170
149700,29.9770,0.2817,0.0903,0.0629,0.0785,1520.1629,896.3392,1950.0759,568.7559,3479.6391,2208.3037,0.0307,0.0816,-94.0175,67.3719,93.4103,39.8336,44.6188,18.0622,27.2082,14.2910,20.3758,8.6485,16.7745,7.7002,12.2513,6.5657,11.5199,8.5665,5.8701,9.5104,5.1302,9.9139,2.4360,9.6197,1.1127,8.3773,1.0679,5.7084,0.2867,0.2077,0.1961,0.1558,0.2460,0.2000,0.3165,0.2340,0.5541,0.3212,0.5365,0.3345,0.4297,0.2649,0.4813,0.3019,0.4595,0.2583,0.5914,0.3378,0.3970,0.2595,0.3588,0.2826
149701,29.9770,0.2532,0.1194,0.0642,0.0575,1311.5855,820.5750,1566.3055,642.7867,2802.2195,2003.6521,0.0250,0.0521,-141.6382,122.4836,103.6501,46.4653,24.3931,47.7339,32.4071,28.0160,6.5434,16.4484,5.2897,14.1815,3.9088,14.6680,1.4376,13.6720,1.0527,11.1031,7.9721,8.9000,3.0559,9.9445,10.7108,9.9597,-1.5881,9.1035,0.3885,0.2895,0.4044,0.2599,0.4564,0.2629,0.5108,0.2685,0.5696,0.2929,0.5604,0.3181,0.5855,0.3369,0.5350,0.2857,0.4966,0.2735,0.4727,0.3055,0.3993,0.2704,0.3760,0.3160
149712,30.0000,0.1855,0.0281,0.1240,0.0329,1667.7684,340.8427,1566.4389,276.0589,3275.0700,795.5932,0.0238,0.0329,-31.1895,27.4166,98.6029,21.3497,-30.2339,15.9629,32.0058,12.3957,-12.5368,10.1604,2.0674,7.2976,-5.9067,8.2763,0.7990,7.7993,-14.5652,6.8406,-6.4830,7.5483,-6.9607,7.6831,-6.7759,8.0923,-2.0385,8.1915,0.2977,0.2875,0.3665,0.2563,0.3579,0.2869,0.3051,0.2339,0.5540,0.3150,0.2556,0.1444,0.2968,0.2924,0.3668,0.2992,0.3327,0.2036,0.5809,0.3251,0.3785,0.2504,0.3327,0.2745
149714,30.0000,0.1765,0.0705,0.0858,0.0199,876.4502,112.2236,811.7235,115.0094,1377.1572,323.3762,0.0002,0.0002,-159.9537,45.0363,183.9268,15.0710,-40.0356,11.8441,8.6978,15.9361,-31.7318,19.6215,-3.4063,15.9577,-2.4972,15.7250,-8.3053,12.2310,-17.1410,11.5287,-10.4859,9.1895,-8.9884,11.1353,-11.5139,13.1195,9.2832,10.6849,0.3066,0.3361,0.2322,0.2217,0.2694,0.3314,0.1619,0.1516,0.3515,0.3212,0.1116,0.1285,0.0880,0.1400,0.1851,0.2498,0.2397,0.1704,0.6746,0.3441,0.3219,0.2254,0.3451,0.3035
149727,29.9770,0.1017,0.0470,0.0858,0.0249,1277.3890,188.9102,1260.4612,119.4930,2511.8063,353.9760,0.0021,0.0014,-184.9582,28.2061,111.6497,19.3038,-44.8584,8.4406,3.8441,7.5942,-39.8386,11.1805,-32.8860,9.1069,1.6532,9.6795,-16.0692,8.0612,-18.3832,6.5379,-0.4136,6.0806,-16.0216,6.9125,-7.3591,7.5249,-7.6653,5.9660,0.1023,0.0935,0.1663,0.2632,0.2890,0.3466,0.1765,0.1232,0.5100,0.4173,0.2239,0.2169,0.1541,0.1569,0.2304,0.3631,0.1025,0.1013,0.2553,0.3344,0.1343,0.1419,0.2918,0.3388
149750,29.9770,0.2653,0.0793,0.0988,0.0480,1478.5378,453.6866,1609.5377,237.4086,3038.9624,855.7978,0.0202,0.0269,-30.5219,53.2371,101.5911,26.1192,-9.9117,23.6189,32.9057,14.0825,0.6010,12.2074,9.3301,8.8302,1.4637,10.4719,9.3562,9.0456,7.9571,8.5021,0.6096,6.8751,7.1414,6.7958,11.8449,8.9260,2.7436,9.7485,0.4697,0.2720,0.6660,0.3056,0.5697,0.2711,0.6204,0.2836,0.3772,0.2032,0.3134,0.2398,0.2634,0.2205,0.2562,0.1976,0.3187,0.2554,0.3102,0.2277,0.4017,0.2911,0.3631,0.2498
149775,30.0000,0.1806,0.0428,0.0593,0.0353,992.2150,515.8552,1288.8445,502.1296,2132.6376,1322.5527,0.0067,0.0144,-125.7846,77.6624,151.7007,51.7629,13.3578,28.7281,40.6728,12.1389,-0.8092,10.1210,10.0867,8.0719,-0.9574,7.8828,4.8306,7.8532,3.3825,7.4754,4.1005,7.5155,0.1628,7.7460,1.7068,6.1758,-2.9734,6.9954,0.8973,0.1982,0.5623,0.1895,0.2280,0.1668,0.2443,0.2433,0.3171,0.2578,0.1932,0.1349,0.2721,0.2692,0.3610,0.2918,0.2054,0.1597,0.2071,0.1830,0.3161,0.2587,0.3865,0.1856
